id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
236;422586.724;7441200.84;-23.136211297360568;-45.75613317814791
237;422586.702;7441180.532;-23.136394728361747;-45.75613442157121
238;422580.851;7441157.085;-23.136606239335713;-45.75619275500872
239;422563.007;7441111.847;-23.137014015592115;-45.75636932678967
240;422543.499;7441082.077;-23.137281998919544;-45.756561367918536
241;422535.841;7441067.391;-23.137414291264324;-45.7566369072308
242;422504.74;7441045.651;-23.137609199683197;-45.75694177038764
243;422484.792;7441017.571;-23.13786189668245;-45.75713802525952
244;422440.636;7440912.891;-23.138805346616497;-45.75757460695278
245;422420.677;7440881.009;-23.13909238374002;-45.75777116523949
246;422400.038;7440865.317;-23.13923315257939;-45.75797354387163
247;422368.553;7440851.372;-23.139357631885858;-45.7582817676461
248;422351.058;7440833.853;-23.139515050142013;-45.75845353238443
249;422337.734;7440800.627;-23.1398145375825;-45.75858535728842
250;422313.152;7440756.931;-23.14020806582412;-45.75882767314956
251;422301.797;7440716.548;-23.140572291005544;-45.75894063201746
252;422289.838;7440689.056;-23.140820049842624;-45.75905883532201
253;422247.332;7440612.026;-23.141513822849852;-45.759477917628686
254;422206.878;7440515.836;-23.1423807536218;-45.759877937412234
255;422173.32;7440411.406;-23.143322435673863;-45.760211026701796
256;422170.303;7440335.504;-23.144007877155587;-45.76024436127386
257;422164.655;7440282.15;-23.144489530184387;-45.760302245654785
258;422168.09;7440263.724;-23.144656124546252;-45.7602696332789
259;422167.965;7440235.009;-23.14491548639735;-45.76027231711266
260;422163.683;7440204.396;-23.145191796036052;-45.76031570104619
261;422151.598;7440156.793;-23.14562119982099;-45.76043616669038
262;422153.877;7440127.935;-23.145881966559546;-45.760415377088925
263;422181.322;7440083.963;-23.146280435903023;-45.760149547433755
264;422192.381;7440056.112;-23.14653252046485;-45.760042946665436
265;422191.975;7440009.584;-23.146952764613204;-45.760049282225125
266;422169.849;7439946.539;-23.14752117496705;-45.760268612346785
267;422163.423;7439917.776;-23.147780673380133;-45.76033284486905
268;422157.067;7439860.504;-23.14829768198148;-45.760397846802825
269;422160.579;7439830.274;-23.148570899306076;-45.76036508320143
