id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
337;400498.998;7465586.163;-22.914778135450454;-45.97027585808243
338;400546.265;7465590.981;-22.914737432709583;-45.96981467909433
339;400555.263;7465591.528;-22.914733027723763;-45.96972691039805
340;400563.192;7465591.204;-22.914736426144767;-45.96964962078311
341;400570.529;7465589.184;-22.914755107980373;-45.969578212331974
342;400587.986;7465589.507;-22.914753229485225;-45.96940797988677
343;400596.942;7465583.332;-22.914809536527866;-45.969321052474676
344;400605.148;7465578.627;-22.914852521501068;-45.96924134333619
345;400618.454;7465573.941;-22.914895638230057;-45.969111906132746
346;400630.649;7465572.338;-22.914910842356797;-45.96899310352273
347;400637.677;7465571.508;-22.91491875715128;-45.96892463133208
348;400648.718;7465570.246;-22.914930812512956;-45.968817058693254
349;400669.776;7465566.969;-22.914961663415347;-45.968611946048576
350;400682.221;7465568.456;-22.914948972390913;-45.968490507408184
351;400691.381;7465573.073;-22.914907815059536;-45.96840089784791
352;400695.989;7465583.434;-22.914814505863667;-45.968355303352574
353;400690.701;7465592.104;-22.914735881931236;-45.968406306815965
354;400677.936;7465595.105;-22.914708017275576;-45.96853057732697
355;400661.771;7465594.88;-22.914709088380807;-45.96868820601165
356;400638.929;7465597.324;-22.914685655147608;-45.9689107663415
357;400631.521;7465600.441;-22.914657061012704;-45.96898279669505
358;400624.119;7465605.962;-22.914606753683305;-45.96905461414219
359;400620.439;7465612.096;-22.914551130974072;-45.96909010145166
360;400610.742;7465628.923;-22.914398568489812;-45.96918356968803
361;400603.544;7465634.95;-22.91434370289628;-45.96925336536225
362;400597.105;7465639.87;-22.914298881131206;-45.96931583160054
363;400585.699;7465644.012;-22.91426079086196;-45.96942677753987
364;400585.215;7465647.716;-22.91422730662263;-45.96943125874678
365;400580.408;7465647.896;-22.9142253947566;-45.96947811688937
366;400580.206;7465652.714;-22.91418186537679;-45.969479776932594
367;400575.424;7465652.926;-22.91417966595298;-45.96952638924501
368;400577.442;7465661.716;-22.914100392612884;-45.9695061484401
